sim_time,veh_id,type,edge,lane,lane_pos,x,y,speed,accel,angle,route_id,leader_id,gap_to_leader
21.0,veh_26,car,S2N_A2,S2N_A2_0,33.9,601.6,366.1,7.988,-0.068,180.0,north2west,veh_21,8.584
21.0,veh_27,car,A5_A4,A5_A4_1,65.99,1434.01,195.5,12.219,-0.407,270.0,west_main,veh_22,29.877
21.0,veh_28,car,A5_A4,A5_A4_0,59.12,1440.88,192.5,12.941,-0.103,270.0,west_main,veh_11,121.163
21.0,veh_29,truck,S2S_A2,S2S_A2_0,40.55,598.4,40.55,9.52,-0.053,0.0,south2east,veh_5,126.656
21.0,veh_3,car,:A4_10,:A4_10_0,0.53,1201.68,212.48,6.385,1.048,179.04,north4east,,
21.0,veh_30,mtw,S2S_A2,S2S_A2_0,23.25,598.4,23.25,8.261,-0.819,0.0,south2east,veh_29,6.805
21.0,veh_31,car,A5_A4,A5_A4_2,40.41,1459.59,198.5,13.454,-0.379,270.0,west_main,,
21.0,veh_32,car,S4S_A4,S4S_A4_0,21.25,1198.4,21.25,9.249,-0.252,0.0,south4north,veh_16,60.466
21.0,veh_33,mtw,S2S_A2,S2S_A2_0,10.23,598.4,10.23,8.068,0.782,0.0,south2east,veh_30,8.314
21.0,veh_34,auto,S4N_A4,S4N_A4_0,9.95,1201.6,390.05,11.333,-0.329,180.0,north4east,veh_25,45.03
21.0,veh_35,mtw,S4S_A4,S4S_A4_0,4.16,1198.4,4.16,9.324,-1.132,0.0,south4north,veh_32,10.087
21.0,veh_4,car,S4N_A4,S4N_A4_0,172.28,1201.6,227.72,6.701,0.714,180.0,north4east,veh_3,8.245
21.0,veh_5,bus,S2S_A2,S2S_A2_0,181.71,598.4,181.71,4.747,-2.0,0.0,south2east,,
21.0,veh_6,bus,S4N_A4,S4N_A4_0,150.28,1201.6,249.72,7.637,0.182,180.0,north4east,veh_4,15.004
21.0,veh_7,car,S4N_A4,S4N_A4_0,126.81,1201.6,273.19,7.967,0.47,180.0,north4east,veh_6,8.963
21.0,veh_8,truck,S2N_A2,S2N_A2_0,155.7,601.6,244.3,8.799,-1.471,180.0,north2west,veh_2,22.901
21.0,veh_9,car,A0_A1,A0_A1_0,234.11,234.11,208.0,14.869,-0.013,90.0,east_main,veh_1,64.991
21.2,veh_1,car,A1_A2,A1_A2_0,6.92,308.42,207.5,11.743,0.216,90.0,east_main,veh_3,884.754
21.2,veh_10,mtw,S2N_A2,S2N_A2_0,132.44,601.6,267.56,8.679,0.029,180.0,north2west,veh_8,14.52
21.2,veh_11,auto,A5_A4,A5_A4_0,188.37,1311.63,192.5,12.942,0.543,270.0,west_main,,
21.2,veh_12,car,S4S_A4,S4S_A4_0,121.6,1198.4,121.6,8.496,0.234,0.0,south4north,,
21.2,veh_13,car,A5_A4,A5_A4_1,201.42,1298.58,195.5,14.975,-0.067,270.0,west_main,,
21.2,veh_14,mtw,A0_A1,A0_A1_0,200.04,200.04,208.0,15.312,1.003,90.0,east_main,veh_9,30.062
21.2,veh_15,car,S4S_A4,S4S_A4_0,105.86,1198.4,105.86,8.515,0.368,0.0,south4north,veh_12,8.748
21.2,veh_16,car,S4S_A4,S4S_A4_0,90.38,1198.4,90.38,8.316,-0.72,0.0,south4north,veh_15,8.474
21.2,veh_17,truck,S2N_A2,S2N_A2_0,108.68,601.6,291.32,8.788,0.035,180.0,north2west,veh_10,19.06
21.2,veh_18,car,S2N_A2,S2N_A2_0,89.46,601.6,310.54,8.724,0.509,180.0,north2west,veh_17,8.72
21.2,veh_19,truck,S2N_A2,S2N_A2_0,69.29,601.6,330.71,8.228,-0.029,180.0,north2west,veh_18,13.171
21.2,veh_2,auto,S2N_A2,S2N_A2_0,185.26,601.6,214.74,5.756,1.6,180.0,north2west,,
21.2,veh_20,mtw,A5_A4,A5_A4_1,130.53,1369.47,195.5,14.097,0.897,270.0,west_main,veh_13,63.887
21.2,veh_21,car,S2N_A2,S2N_A2_0,51.09,601.6,348.91,8.014,0.423,180.0,north2west,veh_19,7.705
21.2,veh_22,car,A5_A4,A5_A4_1,105.57,1394.43,195.5,13.487,-0.317,270.0,west_main,veh_20,20.261
21.2,veh_23,car,A0_A1,A0_A1_0,112.01,112.01,208.0,14.832,-0.77,90.0,east_main,veh_14,83.33
21.2,veh_24,mtw,A0_A1,A0_A1_1,93.58,93.58,204.8,14.897,-0.261,90.0,east_main,,
21.2,veh_25,mtw,S4N_A4,S4N_A4_0,61.56,1201.6,338.44,9.393,-0.854,180.0,north4east,veh_7,59.83
21.2,veh_26,car,S2N_A2,S2N_A2_0,35.52,601.6,364.48,8.101,0.569,180.0,north2west,veh_21,8.567
21.2,veh_27,car,A5_A4,A5_A4_1,68.44,1431.56,195.5,12.209,-0.051,270.0,west_main,veh_22,30.132
21.2,veh_28,car,A5_A4,A5_A4_0,61.71,1438.29,192.5,12.972,0.159,270.0,west_main,veh_11,121.157
21.2,veh_29,truck,S2S_A2,S2S_A2_0,42.47,598.4,42.47,9.578,0.29,0.0,south2east,veh_5,125.61
21.2,veh_3,car,:A4_10,:A4_10_0,1.82,1201.86,211.2,6.484,0.498,176.65,north4east,,
21.2,veh_30,mtw,S2S_A2,S2S_A2_0,24.93,598.4,24.93,8.4,0.698,0.0,south2east,veh_29,7.041
21.2,veh_31,car,A5_A4,A5_A4_2,43.13,1456.87,198.5,13.611,0.784,270.0,west_main,,
21.2,veh_32,car,S4S_A4,S4S_A4_0,23.09,1198.4,23.09,9.166,-0.416,0.0,south4north,veh_16,60.296
21.2,veh_33,mtw,S2S_A2,S2S_A2_0,11.85,598.4,11.85,8.11,0.21,0.0,south2east,veh_30,8.372
21.2,veh_34,auto,S4N_A4,S4N_A4_0,12.25,1201.6,387.75,11.501,0.837,180.0,north4east,veh_25,44.609
21.2,veh_35,mtw,S4S_A4,S4S_A4_0,6.03,1198.4,6.03,9.338,0.074,0.0,south4north,veh_32,10.053
21.2,veh_4,car,S4N_A4,S4N_A4_0,173.66,1201.6,226.34,6.915,1.069,180.0,north4east,veh_3,8.159
21.2,veh_5,bus,S2S_A2,S2S_A2_0,182.58,598.4,182.58,4.347,-2.0,0.0,south2east,,
21.2,veh_6,bus,S4N_A4,S4N_A4_0,151.82,1201.6,248.18,7.706,0.345,180.0,north4east,veh_4,14.846
21.2,veh_7,car,S4N_A4,S4N_A4_0,128.39,1201.6,271.61,7.872,-0.473,180.0,north4east,veh_6,8.929
21.2,veh_8,truck,S2N_A2,S2N_A2_0,157.46,601.6,242.54,8.794,-0.027,180.0,north2west,veh_2,22.294
21.2,veh_9,car,A0_A1,A0_A1_0,237.1,237.1,208.0,14.959,0.451,90.0,east_main,veh_1,64.348
21.4,veh_1,car,A1_A2,A1_A2_0,9.25,310.75,207.5,11.659,-0.419,90.0,east_main,veh_3,883.699
21.4,veh_10,mtw,S2N_A2,S2N_A2_0,134.16,601.6,265.84,8.576,-0.516,180.0,north2west,veh_8,14.556
21.4,veh_11,auto,A5_A4,A5_A4_0,190.94,1309.06,192.5,12.889,-0.262,270.0,west_main,,
21.4,veh_12,car,S4S_A4,S4S_A4_0,123.31,1198.4,123.31,8.517,0.104,0.0,south4north,,
21.4,veh_13,car,A5_A4,A5_A4_1,204.39,1295.61,195.5,14.864,-0.554,270.0,west_main,,
21.4,veh_14,mtw,A0_A1,A0_A1_0,203.11,203.11,208.0,15.334,0.112,90.0,east_main,veh_9,29.986
21.4,veh_15,car,S4S_A4,S4S_A4_0,107.56,1198.4,107.56,8.497,-0.088,0.0,south4north,veh_12,8.751
21.4,veh_16,car,S4S_A4,S4S_A4_0,92.08,1198.4,92.08,8.492,0.882,0.0,south4north,veh_15,8.475
21.4,veh_17,truck,S2N_A2,S2N_A2_0,110.44,601.6,289.56,8.792,0.017,180.0,north2west,veh_10,19.017
21.4,veh_18,car,S2N_A2,S2N_A2_0,91.2,601.6,308.8,8.665,-0.296,180.0,north2west,veh_17,8.745
21.4,veh_19,truck,S2N_A2,S2N_A2_0,70.96,601.6,329.04,8.334,0.53,180.0,north2west,veh_18,13.237
21.4,veh_2,auto,S2N_A2,S2N_A2_0,186.47,601.6,213.53,6.076,1.6,180.0,north2west,,
21.4,veh_20,mtw,A5_A4,A5_A4_1,133.3,1366.7,195.5,13.851,-1.228,270.0,west_main,veh_13,64.09
21.4,veh_21,car,S2N_A2,S2N_A2_0,52.68,601.6,347.32,7.973,-0.204,180.0,north2west,veh_19,7.778
21.4,veh_22,car,A5_A4,A5_A4_1,108.29,1391.71,195.5,13.629,0.71,270.0,west_main,veh_20,20.306
21.4,veh_23,car,A0_A1,A0_A1_0,114.98,114.98,208.0,14.884,0.263,90.0,east_main,veh_14,83.42
21.4,veh_24,mtw,A0_A1,A0_A1_1,96.55,96.55,204.8,14.841,-0.281,90.0,east_main,,
21.4,veh_25,mtw,S4N_A4,S4N_A4_0,63.47,1201.6,336.53,9.542,0.745,180.0,north4east,veh_7,59.513
21.4,veh_26,car,S2N_A2,S2N_A2_0,37.13,601.6,362.87,8.061,-0.2,180.0,north2west,veh_21,8.549
21.4,veh_27,car,A5_A4,A5_A4_1,70.9,1429.1,195.5,12.331,0.613,270.0,west_main,veh_22,30.392
21.4,veh_28,car,A5_A4,A5_A4_0,64.31,1435.69,192.5,13.007,0.173,270.0,west_main,veh_11,121.133
21.4,veh_29,truck,S2S_A2,S2S_A2_0,44.37,598.4,44.37,9.529,-0.247,0.0,south2east,veh_5,124.614
21.4,veh_3,car,:A4_10,:A4_10_0,3.1,1202.3,210.02,6.382,-0.509,170.94,north4east,,
21.4,veh_30,mtw,S2S_A2,S2S_A2_0,26.63,598.4,26.63,8.501,0.506,0.0,south2east,veh_29,7.246
21.4,veh_31,car,A5_A4,A5_A4_2,45.9,1454.1,198.5,13.828,1.086,270.0,west_main,,
21.4,veh_32,car,S4S_A4,S4S_A4_0,24.92,1198.4,24.92,9.159,-0.034,0.0,south4north,veh_16,60.163
21.4,veh_33,mtw,S2S_A2,S2S_A2_0,13.49,598.4,13.49,8.154,0.217,0.0,south2east,veh_30,8.441
21.4,veh_34,auto,S4N_A4,S4N_A4_0,14.54,1201.6,385.46,11.443,-0.286,180.0,north4east,veh_25,44.228
21.4,veh_35,mtw,S4S_A4,S4S_A4_0,7.88,1198.4,7.88,9.225,-0.568,0.0,south4north,veh_32,10.04
21.4,veh_4,car,S4N_A4,S4N_A4_0,175.05,1201.6,224.95,6.928,0.063,180.0,north4east,veh_3,8.05
21.4,veh_5,bus,S2S_A2,S2S_A2_0,183.49,598.4,183.49,4.547,1.0,0.0,south2east,,
21.4,veh_6,bus,S4N_A4,S4N_A4_0,153.36,1201.6,246.64,7.683,-0.111,180.0,north4east,veh_4,14.695
21.4,veh_7,car,S4N_A4,S4N_A4_0,129.98,1201.6,270.02,7.958,0.429,180.0,north4east,veh_6,8.875
21.4,veh_8,truck,S2N_A2,S2N_A2_0,159.21,601.6,240.79,8.757,-0.184,180.0,north2west,veh_2,21.757
21.4,veh_9,car,A0_A1,A0_A1_0,240.09,240.09,208.0,14.953,-0.032,90.0,east_main,veh_1,63.689
21.6,veh_1,car,A1_A2,A1_A2_0,11.59,313.09,207.5,11.698,0.197,90.0,east_main,veh_3,882.639
21.6,veh_10,mtw,S2N_A2,S2N_A2_0,135.88,601.6,264.12,8.627,0.257,180.0,north2west,veh_8,14.591
21.6,veh_11,auto,A5_A4,A5_A4_0,193.52,1306.48,192.5,12.9,0.053,270.0,west_main,,
21.6,veh_12,car,S4S_A4,S4S_A4_0,125.01,1198.4,125.01,8.531,0.071,0.0,south4north,,
21.6,veh_13,car,A5_A4,A5_A4_1,207.37,1292.63,195.5,14.876,0.06,270.0,west_main,,
21.6,veh_14,mtw,A0_A1,A0_A1_0,206.13,206.13,208.0,15.147,-0.933,90.0,east_main,veh_9,29.949
21.6,veh_15,car,S4S_A4,S4S_A4_0,109.26,1198.4,109.26,8.532,0.174,0.0,south4north,veh_12,8.751
21.6,veh_16,car,S4S_A4,S4S_A4_0,93.75,1198.4,93.75,8.335,-0.785,0.0,south4north,veh_15,8.514
21.6,veh_17,truck,S2N_A2,S2N_A2_0,112.2,601.6,287.8,8.81,0.091,180.0,north2west,veh_10,18.98
21.6,veh_18,car,S2N_A2,S2N_A2_0,92.93,601.6,307.07,8.657,-0.039,180.0,north2west,veh_17,8.776
21.6,veh_19,truck,S2N_A2,S2N_A2_0,72.62,601.6,327.38,8.318,-0.082,180.0,north2west,veh_18,13.305
21.6,veh_2,auto,:A2_12,:A2_12_0,0.74,601.54,212.26,6.345,1.346,181.22,north2west,,
21.6,veh_20,mtw,A5_A4,A5_A4_1,136.1,1363.9,195.5,13.998,0.733,270.0,west_main,veh_13,64.265
21.6,veh_21,car,S2N_A2,S2N_A2_0,54.28,601.6,345.72,8.007,0.171,180.0,north2west,veh_19,7.84
21.6,veh_22,car,A5_A4,A5_A4_1,111.0,1389.0,195.5,13.543,-0.428,270.0,west_main,veh_20,20.397
21.6,veh_23,car,A0_A1,A0_A1_0,117.96,117.96,208.0,14.882,-0.013,90.0,east_main,veh_14,83.473
21.6,veh_24,mtw,A0_A1,A0_A1_1,99.52,99.52,204.8,14.839,-0.012,90.0,east_main,,
21.6,veh_25,mtw,S4N_A4,S4N_A4_0,65.37,1201.6,334.63,9.525,-0.084,180.0,north4east,veh_7,59.184
21.6,veh_26,car,S2N_A2,S2N_A2_0,38.75,601.6,361.25,8.081,0.096,180.0,north2west,veh_21,8.534
21.6,veh_27,car,A5_A4,A5_A4_1,73.35,1426.65,195.5,12.216,-0.576,270.0,west_main,veh_22,30.657
21.6,veh_28,car,A5_A4,A5_A4_0,66.92,1433.08,192.5,13.032,0.125,270.0,west_main,veh_11,121.107
21.6,veh_29,truck,S2S_A2,S2S_A2_0,46.29,598.4,46.29,9.571,0.213,0.0,south2east,veh_5,123.649
21.6,veh_3,car,:A4_10,:A4_10_0,4.38,1202.97,208.93,6.4,0.089,161.91,north4east,,
21.6,veh_30,mtw,S2S_A2,S2S_A2_0,28.34,598.4,28.34,8.554,0.263,0.0,south2east,veh_29,7.449
21.6,veh_31,car,A5_A4,A5_A4_2,48.7,1451.3,198.5,14.018,0.949,270.0,west_main,veh_2,834.83
21.6,veh_32,car,S4S_A4,S4S_A4_0,26.76,1198.4,26.76,9.221,0.311,0.0,south4north,veh_16,59.986
21.6,veh_33,mtw,S2S_A2,S2S_A2_0,15.14,598.4,15.14,8.295,0.705,0.0,south2east,veh_30,8.493
21.6,veh_34,auto,S4N_A4,S4N_A4_0,16.82,1201.6,383.18,11.402,-0.208,180.0,north4east,veh_25,43.853
21.6,veh_35,mtw,S4S_A4,S4S_A4_0,9.72,1198.4,9.72,9.217,-0.041,0.0,south4north,veh_32,10.041
21.6,veh_4,car,S4N_A4,S4N_A4_0,176.41,1201.6,223.59,6.818,-0.551,180.0,north4east,veh_3,7.966
21.6,veh_5,bus,S2S_A2,S2S_A2_0,184.44,598.4,184.44,4.747,1.0,0.0,south2east,,
21.6,veh_6,bus,S4N_A4,S4N_A4_0,154.89,1201.6,245.11,7.679,-0.024,180.0,north4east,veh_4,14.522
21.6,veh_7,car,S4N_A4,S4N_A4_0,131.56,1201.6,268.44,7.879,-0.398,180.0,north4east,veh_6,8.835
21.6,veh_8,truck,S2N_A2,S2N_A2_0,160.97,601.6,239.03,8.803,0.228,180.0,north2west,veh_2,21.266
21.6,veh_9,car,A0_A1,A0_A1_0,243.08,243.08,208.0,14.964,0.059,90.0,east_main,veh_1,63.036
21.8,veh_1,car,A1_A2,A1_A2_0,13.94,315.44,207.5,11.748,0.25,90.0,east_main,veh_3,881.572
21.8,veh_10,mtw,S2N_A2,S2N_A2_0,137.63,601.6,262.37,8.71,0.414,180.0,north2west,veh_8,14.599
21.8,veh_11,auto,A5_A4,A5_A4_0,196.09,1303.91,192.5,12.807,-0.468,270.0,west_main,,
21.8,veh_12,car,S4S_A4,S4S_A4_0,126.69,1198.4,126.69,8.404,-0.632,0.0,south4north,,
21.8,veh_13,car,A5_A4,A5_A4_1,210.34,1289.66,195.5,14.896,0.102,270.0,west_main,,
21.8,veh_14,mtw,A0_A1,A0_A1_0,209.19,209.19,208.0,15.288,0.706,90.0,east_main,veh_9,29.884
21.8,veh_15,car,S4S_A4,S4S_A4_0,110.96,1198.4,110.96,8.485,-0.234,0.0,south4north,veh_12,8.735
21.8,veh_16,car,S4S_A4,S4S_A4_0,95.43,1198.4,95.43,8.4,0.326,0.0,south4north,veh_15,8.532
21.8,veh_17,truck,S2N_A2,S2N_A2_0,113.97,601.6,286.03,8.821,0.056,180.0,north2west,veh_10,18.958
21.8,veh_18,car,S2N_A2,S2N_A2_0,94.66,601.6,305.34,8.65,-0.036,180.0,north2west,veh_17,8.81
21.8,veh_19,truck,S2N_A2,S2N_A2_0,74.28,601.6,325.72,8.292,-0.13,180.0,north2west,veh_18,13.377
21.8,veh_2,auto,:A2_12,:A2_12_0,2.07,601.42,210.94,6.647,1.508,183.42,north2west,,
21.8,veh_20,mtw,A5_A4,A5_A4_1,138.91,1361.09,195.5,14.076,0.392,270.0,west_main,veh_13,64.429
21.8,veh_21,car,S2N_A2,S2N_A2_0,55.92,601.6,344.08,8.169,0.807,180.0,north2west,veh_19,7.864
21.8,veh_22,car,A5_A4,A5_A4_1,113.73,1386.27,195.5,13.648,0.522,270.0,west_main,veh_20,20.482
21.8,veh_23,car,A0_A1,A0_A1_0,120.96,120.96,208.0,14.973,0.456,90.0,east_main,veh_14,83.536
21.8,veh_24,mtw,A0_A1,A0_A1_1,102.49,102.49,204.8,14.875,0.183,90.0,east_main,,
21.8,veh_25,mtw,S4N_A4,S4N_A4_0,67.26,1201.6,332.74,9.426,-0.497,180.0,north4east,veh_7,58.9
21.8,veh_26,car,S2N_A2,S2N_A2_0,40.38,601.6,359.62,8.142,0.305,180.0,north2west,veh_21,8.54
21.8,veh_27,car,A5_A4,A5_A4_1,75.8,1424.2,195.5,12.26,0.22,270.0,west_main,veh_22,30.935
21.8,veh_28,car,A5_A4,A5_A4_0,69.52,1430.48,192.5,12.989,-0.215,270.0,west_main,veh_11,121.07
21.8,veh_29,truck,S2S_A2,S2S_A2_0,48.19,598.4,48.19,9.531,-0.2,0.0,south2east,veh_5,122.732
21.8,veh_3,car,:A4_10,:A4_10_0,5.66,1204.05,208.26,6.412,0.062,147.58,north4east,,
21.8,veh_30,mtw,S2S_A2,S2S_A2_0,30.07,598.4,30.07,8.653,0.496,0.0,south2east,veh_29,7.625
21.8,veh_31,car,A5_A4,A5_A4_2,51.55,1448.45,198.5,14.251,1.165,270.0,west_main,veh_2,833.309
21.8,veh_32,car,S4S_A4,S4S_A4_0,28.59,1198.4,28.59,9.161,-0.299,0.0,south4north,veh_16,59.834
21.8,veh_33,mtw,S2S_A2,S2S_A2_0,16.83,598.4,16.83,8.431,0.681,0.0,south2east,veh_30,8.538
21.8,veh_34,auto,S4N_A4,S4N_A4_0,19.1,1201.6,380.9,11.384,-0.09,180.0,north4east,veh_25,43.461
21.8,veh_35,mtw,S4S_A4,S4S_A4_0,11.55,1198.4,11.55,9.131,-0.427,0.0,south4north,veh_32,10.047
21.8,veh_36,bike,S2S_A2,S2S_A2_0,1.9,598.4,1.9,6.0,0.0,0.0,south2east,veh_33,12.231
21.8,veh_4,car,S4N_A4,S4N_A4_0,177.78,1201.6,222.22,6.833,0.076,180.0,north4east,veh_3,7.882
21.8,veh_5,bus,S2S_A2,S2S_A2_0,185.43,598.4,185.43,4.947,1.0,0.0,south2east,,
21.8,veh_6,bus,S4N_A4,S4N_A4_0,156.41,1201.6,243.59,7.599,-0.401,180.0,north4east,veh_4,14.369
21.8,veh_7,car,S4N_A4,S4N_A4_0,133.16,1201.6,266.84,8.004,0.626,180.0,north4east,veh_6,8.754
21.8,veh_8,truck,S2N_A2,S2N_A2_0,162.72,601.6,237.28,8.749,-0.268,180.0,north2west,veh_2,20.846
21.8,veh_9,car,A0_A1,A0_A1_0,246.08,246.08,208.0,14.961,-0.018,90.0,east_main,veh_1,62.393
22.0,veh_1,car,A1_A2,A1_A2_0,16.29,317.79,207.5,11.753,0.025,90.0,east_main,veh_3,880.513
22.0,veh_10,mtw,S2N_A2,S2N_A2_0,139.36,601.6,260.64,8.681,-0.147,180.0,north2west,veh_8,14.625
22.0,veh_11,auto,A5_A4,A5_A4_0,198.68,1301.32,192.5,12.963,0.785,270.0,west_main,,
22.0,veh_12,car,S4S_A4,S4S_A4_0,128.41,1198.4,128.41,8.565,0.801,0.0,south4north,,
22.0,veh_13,car,A5_A4,A5_A4_1,213.32,1286.68,195.5,14.876,-0.101,270.0,west_main,,
22.0,veh_14,mtw,A0_A1,A0_A1_0,212.23,212.23,208.0,15.182,-0.533,90.0,east_main,veh_9,29.816
22.0,veh_15,car,S4S_A4,S4S_A4_0,112.63,1198.4,112.63,8.359,-0.633,0.0,south4north,veh_12,8.776
22.0,veh_16,car,S4S_A4,S4S_A4_0,97.12,1198.4,97.12,8.447,0.233,0.0,south4north,veh_15,8.514
22.0,veh_17,truck,S2N_A2,S2N_A2_0,115.72,601.6,284.28,8.785,-0.182,180.0,north2west,veh_10,18.937
22.0,veh_18,car,S2N_A2,S2N_A2_0,96.39,601.6,303.61,8.666,0.079,180.0,north2west,veh_17,8.834
22.0,veh_19,truck,S2N_A2,S2N_A2_0,75.95,601.6,324.05,8.347,0.279,180.0,north2west,veh_18,13.44
22.0,veh_2,auto,:A2_12,:A2_12_0,3.44,601.3,209.57,6.872,1.125,184.96,north2west,,
22.0,veh_20,mtw,A5_A4,A5_A4_1,141.7,1358.3,195.5,13.915,-0.806,270.0,west_main,veh_13,64.622
22.0,veh_21,car,S2N_A2,S2N_A2_0,57.54,601.6,342.46,8.113,-0.279,180.0,north2west,veh_19,7.911
22.0,veh_22,car,A5_A4,A5_A4_1,116.45,1383.55,195.5,13.603,-0.223,270.0,west_main,veh_20,20.545
22.0,veh_23,car,A0_A1,A0_A1_0,123.95,123.95,208.0,14.95,-0.115,90.0,east_main,veh_14,83.583
22.0,veh_24,mtw,A0_A1,A0_A1_1,105.46,105.46,204.8,14.84,-0.175,90.0,east_main,,
22.0,veh_25,mtw,S4N_A4,S4N_A4_0,69.15,1201.6,330.85,9.469,0.214,180.0,north4east,veh_7,58.56
22.0,veh_26,car,S2N_A2,S2N_A2_0,42.01,601.6,357.99,8.178,0.181,180.0,north2west,veh_21,8.527
22.0,veh_27,car,A5_A4,A5_A4_1,78.26,1421.74,195.5,12.315,0.273,270.0,west_main,veh_22,31.192
22.0,veh_28,car,A5_A4,A5_A4_0,72.12,1427.88,192.5,13.01,0.105,270.0,west_main,veh_11,121.061
22.0,veh_29,truck,S2S_A2,S2S_A2_0,50.11,598.4,50.11,9.562,0.153,0.0,south2east,veh_5,121.849
22.0,veh_3,car,:A4_10,:A4_10_0,6.95,1205.22,207.77,6.457,0.221,130.64,north4east,,
22.0,veh_30,mtw,S2S_A2,S2S_A2_0,31.85,598.4,31.85,8.905,1.257,0.0,south2east,veh_29,7.757
22.0,veh_31,car,A5_A4,A5_A4_2,54.44,1445.56,198.5,14.471,1.103,270.0,west_main,veh_2,831.789
22.0,veh_32,car,S4S_A4,S4S_A4_0,30.44,1198.4,30.44,9.249,0.44,0.0,south4north,veh_16,59.673
22.0,veh_33,mtw,S2S_A2,S2S_A2_0,18.55,598.4,18.55,8.604,0.862,0.0,south2east,veh_30,8.598
22.0,veh_34,auto,S4N_A4,S4N_A4_0,21.38,1201.6,378.62,11.425,0.207,180.0,north4east,veh_25,43.07
22.0,veh_35,mtw,S4S_A4,S4S_A4_0,13.42,1198.4,13.42,9.38,1.245,0.0,south4north,veh_32,10.021
22.0,veh_36,bike,S2S_A2,S2S_A2_0,3.08,598.4,3.08,5.906,-0.47,0.0,south2east,veh_33,12.77
22.0,veh_4,car,S4N_A4,S4N_A4_0,179.13,1201.6,220.87,6.768,-0.322,180.0,north4east,veh_3,7.82
22.0,veh_5,bus,S2S_A2,S2S_A2_0,186.45,598.4,186.45,5.147,1.0,0.0,south2east,,
22.0,veh_6,bus,S4N_A4,S4N_A4_0,157.93,1201.6,242.07,7.592,-0.034,180.0,north4east,veh_4,14.204
22.0,veh_7,car,S4N_A4,S4N_A4_0,134.71,1201.6,265.29,7.77,-1.168,180.0,north4east,veh_6,8.718
22.0,veh_8,truck,S2N_A2,S2N_A2_0,164.49,601.6,235.51,8.812,0.314,180.0,north2west,veh_2,20.458
22.0,veh_9,car,A0_A1,A0_A1_0,249.04,249.04,208.0,14.84,-0.603,90.0,east_main,veh_1,61.776
22.2,veh_1,car,A1_A2,A1_A2_0,18.62,320.12,207.5,11.645,-0.541,90.0,east_main,veh_3,879.48
22.2,veh_10,mtw,S2N_A2,S2N_A2_0,141.13,601.6,258.87,8.854,0.866,180.0,north2west,veh_8,14.616
22.2,veh_11,auto,A5_A4,A5_A4_0,201.28,1298.72,192.5,12.997,0.17,270.0,west_main,,
22.2,veh_12,car,S4S_A4,S4S_A4_0,130.11,1198.4,130.11,8.527,-0.19,0.0,south4north,,
22.2,veh_13,car,A5_A4,A5_A4_1,216.29,1283.71,195.5,14.857,-0.097,270.0,west_main,,
22.2,veh_14,mtw,A0_A1,A0_A1_0,215.29,215.29,208.0,15.301,0.596,90.0,east_main,veh_9,29.725
22.2,veh_15,car,S4S_A4,S4S_A4_0,114.34,1198.4,114.34,8.527,0.84,0.0,south4north,veh_12,8.776
22.2,veh_16,car,S4S_A4,S4S_A4_0,98.78,1198.4,98.78,8.319,-0.638,0.0,south4north,veh_15,8.555
22.2,veh_17,truck,S2N_A2,S2N_A2_0,117.48,601.6,282.52,8.788,0.017,180.0,north2west,veh_10,18.951
22.2,veh_18,car,S2N_A2,S2N_A2_0,98.14,601.6,301.86,8.754,0.442,180.0,north2west,veh_17,8.841
22.2,veh_19,truck,S2N_A2,S2N_A2_0,77.62,601.6,322.38,8.372,0.12,180.0,north2west,veh_18,13.517
22.2,veh_2,auto,:A2_12,:A2_12_0,4.83,601.18,208.18,6.944,0.358,184.96,north2west,,
22.2,veh_20,mtw,A5_A4,A5_A4_1,144.47,1355.53,195.5,13.869,-0.232,270.0,west_main,veh_13,64.819
22.2,veh_21,car,S2N_A2,S2N_A2_0,59.17,601.6,340.83,8.177,0.321,180.0,north2west,veh_19,7.95
22.2,veh_22,car,A5_A4,A5_A4_1,119.15,1380.85,195.5,13.489,-0.571,270.0,west_main,veh_20,20.621
22.2,veh_23,car,A0_A1,A0_A1_0,126.91,126.91,208.0,14.823,-0.634,90.0,east_main,veh_14,83.678
22.2,veh_24,mtw,A0_A1,A0_A1_1,108.45,108.45,204.8,14.934,0.468,90.0,east_main,,
22.2,veh_25,mtw,S4N_A4,S4N_A4_0,71.08,1201.6,328.92,9.647,0.891,180.0,north4east,veh_7,58.204
22.2,veh_26,car,S2N_A2,S2N_A2_0,43.64,601.6,356.36,8.138,-0.198,180.0,north2west,veh_21,8.534
22.2,veh_27,car,A5_A4,A5_A4_1,80.73,1419.27,195.5,12.37,0.275,270.0,west_main,veh_22,31.416
22.2,veh_28,car,A5_A4,A5_A4_0,74.73,1425.27,192.5,13.044,0.171,270.0,west_main,veh_11,121.052
22.2,veh_29,truck,S2S_A2,S2S_A2_0,52.02,598.4,52.02,9.566,0.018,0.0,south2east,veh_5,120.988
22.2,veh_3,car,:A4_10,:A4_10_0,8.25,1206.51,207.6,6.481,0.121,115.84,north4east,,
22.2,veh_30,mtw,S2S_A2,S2S_A2_0,33.63,598.4,33.63,8.9,-0.023,0.0,south2east,veh_29,7.89
22.2,veh_31,car,A5_A4,A5_A4_2,57.37,1442.63,198.5,14.644,0.86,270.0,west_main,veh_2,830.249
